YEAR,QUARTER,REGION,SEX,AGE_GROUP,VALUE,UNIT,SOURCE
2566,"ไตรมาส 4",ภาคกลาง,หญิง,"30 - 34 ปี",.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคกลาง,หญิง,"35 - 39 ปี",.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคกลาง,หญิง,"40 - 49 ปี",.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคกลาง,หญิง,"50 - 59 ปี",.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคกลาง,หญิง,"60 ปีขึ้นไป",.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,ยอดรวม,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"15 - 19 ปี",6.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"20 - 24 ปี",4.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"25 - 29 ปี",2.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"30 - 34 ปี",.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"35 - 39 ปี",.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"40 - 49 ปี",.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"50 - 59 ปี",.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,รวม,"60 ปีขึ้นไป",.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,ยอดรวม,1.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"15 - 19 ปี",7.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"20 - 24 ปี",2.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"25 - 29 ปี",2.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"30 - 34 ปี",1.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"35 - 39 ปี",.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"40 - 49 ปี",.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"50 - 59 ปี",.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,ชาย,"60 ปีขึ้นไป",.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,ยอดรวม,1.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"15 - 19 ปี",3.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"20 - 24 ปี",5.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"25 - 29 ปี",3.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"30 - 34 ปี",.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"35 - 39 ปี",.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"40 - 49 ปี",.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"50 - 59 ปี",.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคเหนือ,หญิง,"60 ปีขึ้นไป",.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,ยอดรวม,.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"15 - 19 ปี",4.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"20 - 24 ปี",2.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"25 - 29 ปี",1.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"30 - 34 ปี",.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"35 - 39 ปี",.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"40 - 49 ปี",.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"50 - 59 ปี",.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,รวม,"60 ปีขึ้นไป",.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,ยอดรวม,.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"15 - 19 ปี",2.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"20 - 24 ปี",2.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"25 - 29 ปี",.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"30 - 34 ปี",.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"35 - 39 ปี",.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"40 - 49 ปี",.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"50 - 59 ปี",.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,ชาย,"60 ปีขึ้นไป",.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,ยอดรวม,.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"15 - 19 ปี",11.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"20 - 24 ปี",4.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"25 - 29 ปี",1.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"30 - 34 ปี",.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"35 - 39 ปี",.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาส 4",ภาคตะวันออกเฉียงเหนือ,หญิง,"40 - 49 ปี",.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
